v1,v2,v3,v4,v5,v6_1,v6_2,v6_3,v6_4,v6_5,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31_1,v31_2,v31_3,v32_1,v32_2,v32_3,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,wei,wei2,area1,area2,area3,area4,area5,area6,area7
11,542,30,8,2,97,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,98,98,99,4,98,20,99,999,99,99,3,2,.5432,.2799011787,4,2,2,3,3,9,3
12,637,30,8,2,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,98,98,99,4,3,20,99,999,99,99,3,2,.5148,.3673011788,5,2,4,3,1,2,5
19,998,998,8,2,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,98,98,99,4,3,20,99,999,99,99,3,2,.5551,.2620011789,2,1,8,8,8,10,9
12,637,57,6,2,97,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,98,1,99,4,98,20,99,999,99,99,3,2,.8728,.622701179,5,2,4,3,1,2,5
6,806,30,8,2,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,98,98,99,4,3,20,99,999,99,99,3,2,.7316,1.2957011791,1,0,1,3,3,9,2
18,204,34,8,2,97,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,98,98,99,4,3,20,99,999,99,99,3,2,.6428,.2538011792,2,1,1,3,3,9,2
19,318,29,8,2,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,98,98,99,4,3,20,99,999,99,99,3,2,.5551,.2620011793,2,1,1,3,1,1,2
20,601,998,8,2,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,98,1,99,4,98,20,99,999,99,99,3,2,.5603,.1576011794,2,3,1,3,3,9,2
15,880,35,8,2,97,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,98,98,99,4,3,20,99,999,99,99,3,2,.4198,.0492011795,3,3,2,3,3,9,5
18,204,998,8,2,97,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,98,98,99,4,3,20,99,999,99,99,3,2,.6428,.2538011796,2,1,1,3,3,9,2
14,900,45,8,2,97,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,98,98,99,4,3,20,99,999,99,99,3,2,.5364,.4621011797,3,3,2,3,2,1,2
19,318,45,8,2,97,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,98,98,99,4,3,20,99,999,99,99,3,2,.5551,.2620011798,2,1,1,3,1,1,2
14,913,998,8,2,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,98,1,99,4,3,20,99,999,99,99,3,2,.5364,.4621011799,5,3,2,3,3,9,5
3,325,998,8,2,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,98,98,99,4,3,20,99,999,99,99,3,2,.7742,1.13920118,1,0,1,3,1,3,3
20,600,30,8,2,97,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,98,98,99,4,3,20,99,999,99,99,3,2,.5603,.1576011801,2,3,1,3,3,9,2
11,545,998,8,2,97,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,98,1,99,4,3,20,99,999,99,99,3,2,.5432,.2799011802,4,2,2,3,2,1,5
17,965,998,8,2,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,98,98,99,4,3,20,99,999,99,99,3,2,.4216,.0956011803,5,4,4,2,3,9,7
15,880,998,8,2,97,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,98,98,99,4,3,20,99,999,99,99,3,2,.4198,.0492011804,3,3,2,3,3,9,5
19,318,998,8,2,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,98,1,99,4,3,20,99,999,99,99,3,2,.5551,.2620011805,2,1,1,3,1,1,2
5,702,998,8,2,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,98,98,99,4,3,20,99,999,99,99,3,2,.5753,.6905011806,1,0,2,3,3,9,2
12,648,998,8,2,97,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,98,2,99,4,3,20,99,999,99,99,3,2,.5148,.3673011807,4,2,3,3,3,9,5
4,413,26,8,2,97,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,98,2,99,4,3,20,99,999,99,99,3,2,.8131,1.4772011808,1,0,2,3,3,9,3
6,812,43,8,2,97,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,98,98,99,4,3,20,99,999,99,99,3,2,.7316,1.2957011809,1,0,1,3,3,9,3
11,544,998,8,2,97,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,98,1,99,4,3,20,99,999,99,99,3,2,.5432,.279901181,5,2,4,3,1,3,5
5,710,998,8,2,96,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,98,98,99,4,3,20,99,999,99,99,3,2,.5753,.6905011811,1,0,1,3,3,9,3
15,880,39,8,2,97,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,98,98,99,4,3,20,99,999,99,99,3,2,.4198,.0492011812,3,3,2,3,3,9,5
21,893,27,8,2,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,98,98,99,4,3,20,99,999,99,99,3,2,.3361,.0534011813,4,5,2,3,3,9,8
16,973,35,8,2,96,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,98,2,99,4,3,20,99,999,99,99,3,2,.5011,.1691011814,5,4,2,2,1,2,2
1,241,39,8,2,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,98,98,99,4,3,20,99,999,99,99,3,2,1.1169,2.9261011815,1,0,1,3,3,9,1
17,962,41,8,2,96,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,98,1,99,4,3,20,99,999,99,99,3,2,.4216,.0956011816,5,4,4,2,3,9,5
11,551,50,7,2,97,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,98,1,99,4,3,20,99,999,99,99,3,2,.7265,.3744011817,5,2,3,3,3,9,5
6,807,998,8,2,97,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,98,98,99,4,3,20,99,999,99,99,3,2,.7316,1.2957011818,1,0,1,3,3,9,1
12,648,40,8,2,97,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,98,1,99,4,3,20,99,999,99,99,3,2,.5148,.3673011819,4,2,3,3,3,9,5
1,242,26,8,2,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,98,98,99,4,3,20,99,999,99,99,3,2,1.1169,2.926101182,1,0,1,3,3,9,1
16,970,998,8,2,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,98,98,99,4,3,20,99,999,99,99,3,2,.5011,.1691011821,3,4,2,2,1,2,2
4,420,28,8,2,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,3,98,99,4,3,20,99,999,99,99,3,2,.8131,1.4772011822,1,0,2,3,1,1,3
14,931,998,7,2,97,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,98,99,4,3,20,99,999,99,99,3,2,.6667,.5743011823,5,3,4,3,1,2,5
7,270,24,8,2,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,98,98,99,4,3,20,99,999,99,99,3,2,.4613,.2230011824,4,1,3,3,3,9,3
15,880,41,8,2,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,98,98,99,4,3,20,99,999,99,99,3,2,.4198,.0492011825,3,3,2,3,3,9,5
21,892,998,8,2,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,98,1,99,4,3,20,99,999,99,99,3,2,.3361,.0534011826,5,5,2,3,3,9,8
5,730,998,8,2,97,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,98,99,4,3,20,99,999,99,99,3,2,.5753,.6905011827,1,0,2,3,3,9,2
5,722,50,7,2,97,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,6,98,99,4,3,20,99,999,99,99,3,2,.8739,1.0489011828,1,0,3,3,3,9,3
16,970,39,8,2,96,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,6,98,99,4,3,20,99,999,99,99,3,2,.5011,.1691011829,3,4,2,2,1,2,2
7,265,998,8,2,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,98,2,99,4,3,20,99,999,99,99,3,2,.4613,.223001183,4,1,1,3,3,9,2
11,540,58,6,2,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,10,98,99,4,3,20,99,999,99,99,3,2,.7602,.3917011831,3,2,2,3,3,9,3
21,891,46,8,2,1,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,8,98,99,4,3,20,99,999,99,99,3,2,.3361,.0534011832,4,5,2,3,3,9,8
6,806,29,8,2,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,8,98,99,4,3,20,99,999,99,99,3,2,.7316,1.2957011833,1,0,1,3,3,9,2
1,241,998,8,2,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,98,2,99,4,3,20,99,999,99,99,3,2,1.1169,2.9261011834,1,0,1,3,3,9,1
12,630,998,8,2,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,98,98,99,4,3,20,99,999,99,99,3,2,.5148,.3673011835,4,2,2,3,3,9,5
15,883,998,8,2,97,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,98,98,99,4,3,20,99,999,99,99,3,2,.4198,.0492011836,5,3,4,3,3,9,5
15,880,998,8,2,97,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,98,98,99,4,3,20,99,999,99,99,3,2,.4198,.0492011837,3,3,2,3,3,9,5
13,606,998,8,2,97,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,98,98,99,4,3,20,99,999,99,99,3,2,.5815,.3083011838,5,3,3,3,3,9,5
21,891,50,7,2,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,98,98,99,4,3,20,99,999,99,99,3,2,1.1647,.1850011839,4,5,2,3,3,9,8
19,316,998,8,2,96,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,8,98,99,4,3,20,99,999,99,99,3,2,.5551,.262001184,2,1,1,3,1,2,2
8,302,63,6,1,1,4,99,99,99,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,1,2,1,2,3,99,99,99,2,8,8,99,2,5,20,99,999,99,99,1,2,.8269,.5061011919,3,1,1,3,1,3,3
18,204,58,6,1,1,99,99,99,99,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,97,2,1,2,2,2,2,1,99,99,8,99,99,2,10,5,99,4,4,20,99,999,99,99,2,2,.7968,.3146011926,2,1,1,3,3,9,2
14,913,55,6,1,1,2,99,99,99,1,2,1,1,2,2,1,2,1,2,2,1,1,2,1,1,2,97,2,1,2,2,1,2,1,3,99,99,99,99,3,6,7,99,2,6,20,99,999,99,99,3,2,.7456,.6423011928,5,3,2,3,3,9,5
18,201,998,6,1,1,2,3,99,99,1,2,2,2,1,2,2,1,1,2,2,1,1,2,1,1,2,2,2,1,2,2,1,1,1,2,3,99,99,99,2,8,6,99,4,8,20,99,999,99,99,4,2,.7968,.3146011933,2,1,1,3,3,9,2
14,923,55,6,1,1,2,3,99,99,1,1,2,1,1,2,2,2,1,2,2,1,1,2,1,1,2,2,2,1,2,2,1,2,1,2,3,99,99,99,3,5,6,99,4,5,20,99,999,99,99,3,2,.7456,.6423011942,5,3,3,3,1,2,5
1,242,61,6,1,1,2,3,99,99,1,1,1,1,1,2,2,2,1,1,2,1,1,2,1,2,2,97,2,1,1,2,1,2,97,99,99,96,99,99,2,7,6,99,4,6,20,99,999,99,99,3,2,1.4193,3.7183011946,1,0,1,3,3,9,1
11,551,57,6,1,1,2,99,99,99,1,1,2,1,1,2,1,2,1,2,2,1,1,2,1,1,2,2,1,1,1,2,2,2,1,2,3,99,99,99,2,8,7,99,4,6,20,99,999,99,99,3,2,.7602,.3917011953,5,2,3,3,3,9,5
2,110,56,6,1,1,2,3,99,99,1,1,2,1,1,2,2,2,1,1,1,1,2,2,1,2,2,97,2,1,2,2,2,2,1,2,3,99,99,99,3,6,6,99,4,5,20,99,999,99,99,3,2,1.0343,1.6631011964,1,0,1,3,3,9,1
6,811,62,6,1,1,2,3,99,99,1,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,97,2,1,2,2,2,2,97,99,99,10,99,99,98,5,5,99,4,5,20,99,999,99,99,1,2,.9978,1.7671011967,1,0,1,3,3,9,3
4,407,58,6,1,1,2,3,99,99,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,97,2,1,2,2,2,2,1,99,99,1,99,99,1,10,6,99,4,5,20,99,999,99,99,3,2,1.1289,2.0509011981,1,0,1,3,3,9,2
12,653,56,6,1,1,2,99,99,99,1,1,2,1,2,2,2,2,2,2,2,1,1,2,1,1,2,97,1,1,2,2,1,2,1,99,99,8,99,99,2,3,3,99,2,6,20,99,999,99,99,3,2,.8728,.6227011991,5,2,4,3,3,9,5
17,950,61,6,1,1,2,3,4,99,1,1,1,1,1,2,2,2,1,2,2,1,1,2,1,2,2,2,1,1,2,2,2,2,3,99,99,99,99,99,2,7,6,99,4,7,20,99,999,99,99,3,2,.7612,.1726011997,3,4,2,2,2,1,5
9,363,61,6,1,1,99,99,99,99,1,2,2,2,1,2,2,2,1,2,2,1,2,2,1,2,2,97,2,1,2,2,1,2,1,3,99,99,99,99,2,6,7,99,4,6,20,99,999,99,99,3,2,.7095,.4038012,5,2,2,3,1,4,4
4,421,50,7,1,1,99,99,99,99,1,2,2,1,1,2,2,98,2,1,2,1,2,2,2,2,2,97,2,1,2,2,1,2,97,99,99,6,99,99,3,7,98,99,4,6,20,99,999,99,99,3,2,1.3287,2.4138012021,1,0,2,3,3,9,4
1,238,50,7,1,1,99,99,99,99,1,1,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,97,2,1,1,2,2,2,1,99,99,1,99,99,2,8,5,99,4,4,20,99,999,99,99,3,2,1.3086,3.4283012023,1,0,1,3,3,9,3
13,621,52,7,1,1,2,3,99,99,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,99,99,6,99,99,1,5,0,99,4,4,20,99,999,99,99,3,2,.7222,.3829012024,5,3,3,3,3,9,3
11,551,49,7,1,1,2,3,4,99,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,2,1,2,3,99,99,99,1,7,7,99,2,7,20,99,999,99,99,4,2,.7265,.3744012027,5,2,3,3,3,9,5
11,552,50,7,1,1,2,3,99,99,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,1,1,1,2,2,2,1,99,99,4,99,99,1,5,3,99,1,5,20,99,999,99,99,3,2,.7265,.3744012034,4,2,3,3,3,9,5
10,524,49,7,1,1,2,3,99,99,1,2,1,1,1,2,2,1,1,2,2,1,1,1,1,1,2,97,2,1,1,2,1,2,1,2,3,99,99,99,3,8,6,99,4,7,20,99,999,99,99,3,2,.8849,1.1658012042,5,2,3,3,3,9,5
8,310,998,7,1,1,2,3,99,99,1,2,2,1,2,2,2,2,1,2,2,1,2,2,1,1,2,2,2,1,2,2,2,2,2,99,99,10,99,99,3,5,4,99,4,5,20,99,999,99,99,3,2,.7084,.4335012043,4,1,2,3,1,4,4
5,744,50,7,1,1,99,99,99,99,1,3,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,97,2,1,2,2,2,2,1,99,99,1,99,99,3,10,5,99,4,4,20,99,999,99,99,3,2,.8739,1.0489012047,1,0,1,3,3,9,4
3,334,51,7,1,1,99,99,99,99,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,97,2,1,2,2,2,2,97,99,99,1,99,99,3,8,2,99,1,5,20,99,999,99,99,3,2,.7129,1.0490012049,1,0,1,3,2,1,3
6,804,50,7,1,1,2,3,4,99,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,99,99,10,99,99,3,8,6,99,4,6,20,99,999,99,99,3,2,.9103,1.612101205,1,0,1,3,3,9,2
21,892,52,7,1,1,2,3,99,99,1,2,2,2,2,2,2,2,1,2,2,1,2,2,1,1,2,97,2,1,1,2,2,2,1,2,3,99,99,99,2,7,5,99,2,5,20,99,999,99,99,3,2,1.1647,.1850012074,5,5,2,3,3,9,8
9,358,52,7,1,1,2,3,99,99,1,1,2,2,2,2,2,2,2,2,2,1,1,2,1,1,2,2,2,1,1,2,2,2,1,3,99,99,99,99,2,8,7,99,4,4,20,99,999,99,99,3,2,.7178,.4085012075,4,2,3,3,1,1,4
5,724,998,7,1,1,99,99,99,99,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,97,2,1,1,2,2,2,97,99,99,6,99,99,3,9,8,99,4,6,20,99,999,99,99,3,2,.8739,1.0489012078,1,0,4,3,3,9,6
12,634,51,7,1,2,99,99,99,99,1,2,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,97,2,1,2,2,2,2,1,3,99,99,99,99,1,5,98,99,4,4,20,99,999,99,99,3,2,.6365,.454101208,5,2,4,3,3,9,5
18,204,50,7,1,96,99,99,99,99,1,4,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,3,99,99,99,99,3,9,9,99,4,4,20,99,999,99,99,3,2,1.0524,.4155012084,2,1,1,3,3,9,2
1,235,49,7,1,1,2,99,99,99,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,97,2,1,2,2,2,2,1,99,99,1,99,99,3,10,98,99,4,4,20,99,999,99,99,3,2,1.3086,3.4283012088,1,0,1,3,3,9,1
15,880,35,8,1,96,99,99,99,99,1,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,97,2,1,2,2,2,2,1,99,99,6,99,99,3,5,5,99,2,3,20,99,999,99,99,3,2,.4198,.0492012099,3,3,2,3,3,9,5
6,842,998,8,1,1,2,3,4,99,1,2,2,1,1,2,2,2,1,2,2,1,1,2,1,2,1,2,2,1,2,2,1,2,1,99,99,6,99,99,2,8,6,99,2,5,20,99,999,99,99,3,2,.7316,1.2957012102,1,0,3,3,3,9,5
2,110,48,8,1,1,99,99,99,99,1,2,2,1,2,2,2,2,1,2,2,1,2,2,1,2,2,97,2,1,2,2,2,2,1,99,99,10,99,99,3,6,5,99,1,4,20,99,999,99,99,3,2,.8832,1.4201012103,1,0,1,3,3,9,1
3,325,48,8,1,97,99,99,99,99,2,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,97,99,99,1,99,99,3,98,98,99,98,1,20,99,999,99,99,3,2,.7742,1.1392012105,1,0,1,3,1,3,3
6,802,40,8,1,1,99,99,99,99,1,3,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,97,99,99,6,99,99,3,7,5,99,4,3,20,99,999,99,99,3,2,.7316,1.2957012108,1,0,1,3,3,9,1
11,551,48,8,1,1,2,3,99,99,1,2,2,2,2,2,2,2,1,2,2,1,1,2,2,1,2,97,2,1,2,2,2,2,1,2,99,4,99,99,3,10,98,99,4,5,20,99,999,99,99,3,2,.5432,.2799012109,5,2,3,3,3,9,5
10,516,46,8,1,1,99,99,99,99,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,99,99,6,99,99,3,8,8,99,4,3,20,99,999,99,99,1,2,.5744,.7567012111,5,2,3,3,3,9,4
16,970,26,8,1,1,99,99,99,99,1,2,2,2,2,2,1,2,1,2,2,1,2,2,1,1,2,2,1,1,1,2,2,2,1,99,99,6,99,99,1,9,10,99,4,4,20,99,999,99,99,1,2,.5011,.1691012112,3,4,2,2,1,2,2
12,632,30,8,1,1,5,99,99,99,1,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,99,99,1,99,99,3,98,98,99,4,3,20,99,999,99,99,1,2,.5148,.3673012114,4,2,2,3,3,9,5
17,954,38,8,1,2,3,99,99,99,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,97,2,1,2,2,2,2,1,99,99,10,99,99,3,8,7,99,4,5,20,99,999,99,99,3,2,.4216,.0956012116,5,4,3,2,3,9,5
7,270,31,8,1,1,2,3,99,99,1,1,2,1,1,2,2,2,2,1,1,1,1,2,1,2,2,2,2,1,2,2,1,2,3,99,99,99,99,99,2,10,3,99,4,5,20,99,999,99,99,4,2,.4613,.2230012118,4,1,3,3,3,9,3
10,500,48,8,1,1,2,3,99,99,1,4,98,2,2,2,2,98,2,2,2,1,1,2,1,2,2,97,2,1,2,2,2,2,1,99,99,1,99,99,2,5,0,99,4,2,20,99,999,99,99,3,2,.5744,.7567012122,3,2,1,3,3,9,3
2,112,42,8,1,1,99,99,99,99,1,98,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,97,2,1,2,2,1,2,97,99,99,10,99,99,1,5,1,99,4,4,20,99,999,99,99,3,2,.8832,1.4201012128,1,0,1,3,3,9,2
20,600,43,8,1,2,3,99,99,99,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,99,99,98,99,99,3,10,3,99,4,4,20,99,999,99,99,3,2,.5603,.1576012132,2,3,1,3,3,9,2
12,647,34,8,1,96,99,99,99,99,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,98,98,98,99,1,3,20,99,999,99,99,1,1,.6704,.4783012136,5,2,3,3,3,9,5
3,320,28,8,1,1,99,99,99,99,1,4,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,97,2,1,2,2,2,2,1,99,99,1,99,99,3,8,6,99,4,3,20,99,999,99,99,3,2,.7742,1.1392012146,1,0,1,3,1,3,3
12,640,38,8,1,1,2,3,4,99,1,1,2,2,2,2,2,2,1,2,2,1,1,2,1,2,2,97,2,1,2,2,2,2,1,3,99,99,99,99,3,6,3,99,2,4,20,99,999,99,99,3,2,.5148,.3673012157,3,2,2,3,3,9,3
15,881,998,8,1,1,2,4,5,99,1,1,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,1,2,1,99,99,10,99,99,2,6,4,99,4,4,20,99,999,99,99,3,2,.4198,.0492012159,5,3,4,3,3,9,5
20,600,45,8,1,1,2,3,99,99,1,1,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,97,99,99,4,99,99,5,6,8,99,2,5,20,99,999,99,99,3,2,.5603,.1576012161,2,3,1,3,3,9,2
16,973,47,8,1,1,2,99,99,99,1,2,2,2,2,2,2,2,1,2,2,1,1,2,1,1,2,2,2,1,1,2,2,2,1,3,99,99,99,99,3,7,5,99,4,5,20,99,999,99,99,3,2,.5011,.1691012167,5,4,2,2,1,2,2
5,710,42,8,1,2,3,99,99,99,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,97,2,1,2,2,1,2,1,99,99,1,99,99,2,6,2,99,4,3,20,99,999,99,99,1,2,.5753,.6905012176,1,0,1,3,3,9,3
10,526,40,8,1,1,99,99,99,99,1,4,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,97,2,1,2,2,2,2,1,99,99,6,99,99,3,8,7,99,4,5,20,99,999,99,99,3,2,.5744,.7567012177,4,2,3,3,3,9,5
